"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,-4.54282284345285,-4.54282284345285,5.01090788526956,-5.01324013016014,3.51342590505489,0.446139913055778
"2",0,0.823270167488602,0.823270167488602,1.5071587968694,-0.646079727486648,0.126137448359621,0.282364123294944
"3",1,2.75418116510188,-1.93653711040155,2.75418116510188,-3.46263102802206,2.47056993221411,0.469224627741121
"4",0,-0.175107539844195,-0.175107539844195,3.42960346664333,-0.534612410590105,3.20301577499254,0.504596182599999
"5",1,2.94412855964623,-1.4412433300118,2.94412855964623,-2.71334047019289,2.62203398853418,0.489433028267812
"6",1,5.98158481673141,-1.5685939649271,5.98158481673141,-1.27398262097202,5.82421155806652,0.457120265216922
"7",0,-2.12446221247091,-2.12446221247091,1.79719618127033,-3.91448742720564,0.243437710182786,0.467857204546684
"8",0,-4.06784898221435,-4.06784898221435,2.14316409321325,-4.226800883768,2.36722010108231,0.439749778086344
"9",0,-3.91575706457535,-3.91575706457535,4.00059166969798,-3.42665329285877,2.49692998652028,0.409118464594621
"10",1,9.16716772202266,4.94401754788458,9.16716772202266,5.30808412364141,10.2028890203331,0.285383232727131
"11",1,2.24318700596952,0.14307853529916,2.24318700596952,-0.937983097646905,2.36679806607968,0.423296236592551
"12",1,-0.217503305751512,-2.61865574113104,-0.217503305751512,-2.84418761067312,-0.379380211267337,0.465819803631233
"13",1,5.92062300199705,0.159875198148765,5.92062300199705,0.413581500889257,8.02178182125697,0.474488116197831
"14",1,0.94367564975708,-2.80017468412875,0.94367564975708,-3.15603241616374,1.60824799178616,0.458664379696394
"15",0,0.0873235528242657,0.0873235528242657,4.57625103473478,1.17180346228986,4.29325974439492,0.293784255325625
"16",1,1.82508527588767,-0.0850704865136249,1.82508527588767,-2.05528688733145,2.28437688660418,0.409788771242385
"17",1,3.83773459080415,-5.0888021592221,3.83773459080415,-4.83527092583168,3.04907986504595,0.466736993026968
"18",0,0.702992756439512,0.702992756439512,3.09021085790555,-1.05872179734835,2.29465370709537,0.412233629600475
"19",1,2.07647108266119,-0.292960146452139,2.07647108266119,0.495480971084989,2.85290379337118,0.500862226603042
"20",1,3.51870172332149,-2.99957501871924,3.51870172332149,-1.8038747125251,5.62549676303461,0.475730902516606
"21",1,0.957294896418051,-2.58790996689361,0.957294896418051,-1.52393276234785,2.34353030741431,0.492052645716769
"22",1,3.05249736227937,1.72058109831473,3.05249736227937,1.2273210337421,1.8445137690323,0.519770788905498
"23",0,3.91764458308309,3.91764458308309,1.59528810409212,3.84217041219611,3.38823509343431,0.391397234847772
"24",0,-3.02091539925599,-3.02091539925599,4.41429691510576,-1.85339608172231,3.50006734704632,0.382427035938512
"25",1,9.57713166702687,-3.34211941408221,9.57713166702687,-3.76186410355003,9.39218492375451,0.489879701194321
"26",0,-3.00034146671945,-3.00034146671945,4.06754789037286,-4.83527092583168,1.61272414205495,0.45310200205006
"27",0,-3.76968892151097,-3.76968892151097,8.73729114648447,-2.93453512359471,8.9544109821667,0.486596326148955
"28",1,2.70048785925008,-4.58675747178784,2.70048785925008,-4.30014513851987,2.20708350551831,0.475236431483581
"29",0,1.54606548620146,1.54606548620146,10.3590565101227,1.40297762483381,9.88565279684002,0.491975562248354
"30",0,-4.23812189178119,-4.23812189178119,3.4517884180386,-3.65976097598509,3.28016585722721,0.398276096386201
"31",0,-3.67467470862346,-3.67467470862346,1.78560157354644,-4.73922240849456,1.85379921304095,0.484387371728507
"32",1,4.47531001558239,-1.83925570862047,4.47531001558239,-0.500668648754759,4.11957441216429,0.457801212648299
"33",1,0.922325075312908,-4.67261377842043,0.922325075312908,-3.57334786441477,0.664927373795413,0.416767468290323
"34",0,-3.37566369889042,-3.37566369889042,10.1833904043636,-2.30729551417452,10.0181885214476,0.459694396469903
"35",0,-0.708361459213251,-0.708361459213251,4.07760920498918,1.25079349003227,4.12868149315516,0.474154027156207
"36",1,2.82333347249464,-1.1853311159275,2.82333347249464,-0.934512222970713,3.66201756656691,0.476955886469404
"37",1,6.96139201758689,-5.22926634184904,6.96139201758689,-3.71657449352569,5.46663026941635,0.437455598816544
"38",0,-3.21761821006937,-3.21761821006937,5.79480709793129,-3.13175462529637,5.14988728869145,0.399287578091598
