"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,0.277026093648686,0.277026093648686,4.90399639874989,0.488108544550837,3.93679996534514,0.426389650173038
"2",0,0.181533862323611,0.181533862323611,8.84803703727714,2.22624801625184,7.90724208912831,0.263092910940891
"3",0,-4.04897599262062,-4.04897599262062,-1.07723833146408,-5.15863598695677,-1.28620205542762,0.271240418604032
"4",0,2.11710300765565,2.11710300765565,9.03371083114054,0.785914815670172,6.57213995479938,0.262838939328065
"5",0,6.86891281672123,6.86891281672123,13.8165459973183,7.6442597623393,13.1538693089067,2.31196849530664e-10
"6",0,6.56550472919574,6.56550472919574,11.5251101774691,6.54473081735629,12.2562223535103,2.17430261304439e-10
"7",0,4.94996053402654,4.94996053402654,11.5277640978662,5.59634271827437,11.2611818777191,2.26890227655445e-10
"8",0,-3.43770799653591,-3.43770799653591,-1.44409474959577,-4.00765471064645,0.139030978289746,0.265084715039576
"9",0,2.87189206331954,2.87189206331954,19.3660829391325,4.07100785027301,16.7018521340992,0.454327832560618
"10",0,-9.41629959488103,-9.41629959488103,-5.29260920542153,-9.16270006163483,-4.44082561862032,0.218212974885535
"11",1,7.5962842173647,2.36705346330321,7.5962842173647,2.59313222654271,6.63173342378633,0.433510880998149
"12",1,6.29998477861955,0.599071147302607,6.29998477861955,-0.0608500110759462,4.64917973939869,0.299393701976449
"13",0,2.16549907586837,2.16549907586837,12.318702875539,0.991000240239056,12.0905388057981,0.498217789073817
"14",0,-1.23554180049308,-1.23554180049308,13.8623621338844,0.370281808614265,12.6675661960142,2.394536532301e-10
"15",0,9.57814813962878,9.57814813962878,16.7465674841368,10.5069610752596,15.5369763301074,0.518005628504153
"16",0,5.90747895475968,5.90747895475968,10.5151031421357,5.23897188570753,9.98574124482093,0.44369514359015
"17",0,4.05933880446799,4.05933880446799,9.52749093209245,5.52782301355221,9.93954514767312,0.455221864986938
"18",1,11.4387015866458,6.38954238003083,11.4387015866458,6.88680309898501,11.7441065237654,0.462565107438275
"19",0,6.03563661355835,6.03563661355835,13.2512039321223,6.87654509185135,13.0779645223362,2.0264767480738e-10
"20",0,6.70886366951382,6.70886366951382,12.8005302789898,7.59932993929536,12.6855553859428,0.472019633398507
"21",0,5.79236885399985,5.79236885399985,9.77191208526663,5.80278987807405,10.8696941079241,0.43503867067289
"22",0,-4.73933893074545,-4.73933893074545,6.14543022716781,-4.50969708599569,7.05465764186338,0.314637761962981
"23",0,-0.13450975142067,-0.13450975142067,6.03667837218527,-0.546540819724843,4.89344524227035,1.19685452152746e-10
"24",1,0.420366989890282,-4.63057023124241,0.420366989890282,-4.60557631035097,-0.814368330507264,0.284222083639947
"25",0,-1.66357906431613,-1.66357906431613,10.4269857880987,-1.11369020968073,10.0933110798558,0.445161380183625
"26",0,3.74930086893733,3.74930086893733,9.58307341020479,2.75274951341366,7.81427127753817,0.399974100229326
"27",0,5.25818734798425,5.25818734798425,8.38294783745254,4.93060846944546,9.58516898846478,0.438883807806198
"28",0,5.07205070945787,5.07205070945787,11.3462167875848,6.15626963593765,11.163006453094,0.466742322423413
"29",1,12.8320794840683,10.0080836052414,12.8320794840683,8.69702424908684,14.3076016539431,0.423121791749823
"30",0,4.13624149560782,4.13624149560782,6.37213110476343,2.59796680871073,7.43700885881717,0.409740913152519
"31",0,-2.73590581710453,-2.73590581710453,2.47161364767453,-2.60554040078305,1.79768618353036,0.282395685849831
"32",0,4.08324037919773,4.08324037919773,9.17444856376936,5.69229273310167,10.4768762252889,0.442180378827992
"33",0,2.76403351267977,2.76403351267977,9.76409883893474,3.20781572266402,8.42924264560182,0.383938248181093
"34",0,-6.0525973379461,-6.0525973379461,0.7203459044375,-5.40603842480868,0.113661646284809,0.222288219504536
"35",0,7.98387106571807,7.98387106571807,12.0375656306684,7.01627879916387,12.0879987826499,0.475572815085759
"36",0,2.65397807115577,2.65397807115577,7.77297592967037,2.80618011960981,7.99764561430402,0.416145901895413
"37",0,6.75438851148762,6.75438851148762,11.438685764279,6.17630610476241,12.469441010654,1.8494595598045e-10
"38",1,5.09382081055381,0.742140192525394,5.09382081055381,-0.602465815640207,4.73294060833785,0.355294962319867
"39",0,-1.39173926773381,-1.39173926773381,7.25323225847718,0.93777561858951,6.34996632603777,0.359364360465544
"40",1,9.26432631186958,3.58533620866199,9.26432631186958,2.18815572853963,7.04028406938751,0.397506068353692
"41",0,-2.2773668363925,-2.2773668363925,0.676864761363055,-2.5172752721264,2.3654099290386,0.268841166260532
"42",0,-2.95778863461084,-2.95778863461084,4.19956666976731,-3.08867457083046,2.05673787762122,0.258121136237982
"43",0,-6.81053434830681,-6.81053434830681,-1.32588654520221,-5.79058870538575,-1.30815062109831,0.25433427815135
"44",1,11.7072273515745,5.55243099130823,11.7072273515745,6.55682933660311,11.3684165218037,0.459752096874801
"45",0,7.25446248637258,7.25446248637258,12.04215318423,5.949982057892,11.5564914186489,2.06950939593568e-10
"46",0,3.81008376304123,3.81008376304123,9.74112178568092,3.52942375210141,9.30361712051281,0.398784992124286
"47",0,3.7947949551941,3.7947949551941,8.79783675553906,2.2408336513897,7.78785158108277,0.282268477865196
"48",0,-9.20769007480809,-9.20769007480809,1.70315788710133,-8.91838942260807,2.69608511177203,0.281509719320483
"49",0,7.70702098448473,7.70702098448473,13.2290335981808,6.8029363616855,12.7220496125167,2.23286911582939e-10
"50",1,9.07589871109877,1.18189125801338,9.07589871109877,1.58428597468732,7.01490301726312,0.393502106390866
"51",0,5.42850381747229,5.42850381747229,9.72154511316383,5.00872251966875,10.5039570069402,0.290641714999262
"52",0,9.57610026289854,9.57610026289854,16.4573012650187,9.28255703112246,15.4503937524025,2.62023177188065e-10
"53",0,1.8767000929082,1.8767000929082,12.8724792084251,1.25970163538708,13.3887852946711,2.65091894786669e-10
"54",1,17.5102879968631,10.2419549140546,17.5102879968631,9.76945062638248,15.3382778647379,0.460944098806587
"55",0,4.75684000052119,4.75684000052119,10.6303260901304,5.55183153224532,11.3746454652483,2.16806870742017e-10
"56",0,-10.6974839391437,-10.6974839391437,3.03853312586437,-10.3699062135392,2.14005272492231,0.212625221152647
"57",0,-10.5235880240955,-10.5235880240955,2.278127821735,-10.3906430663849,2.12297373655162,0.212264812344697
"58",1,8.08838971378964,3.04630063141788,8.08838971378964,3.83800814143341,8.55240404427929,0.408047963770954
