"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,0.131380409090404,0.131380409090404,9.37197872722093,1.10385331887161,8.88973009712087,0.686039185043724
"2",1,-2.84661816361678,14.6993099561245,-2.84661816361678,12.3105984399043,-2.14813681007126,0.672264494033384
"3",0,2.6724473753452,2.6724473753452,11.297965047241,2.88232506292266,10.3579723890547,0.65558324145176
"4",1,6.58689662342312,5.81553623328393,6.58689662342312,6.13507287083435,5.78976108324927,0.637634888576072
"5",1,3.90513337164924,-1.38705711488183,3.90513337164924,-0.800179533732164,3.74909225326022,0.628435745845709
"6",0,-0.764827388236996,-0.764827388236996,5.10064985577646,-0.47274195454723,6.17938278374934,0.679420348887905
"7",1,9.28757718516407,0.415182700803754,9.28757718516407,1.66073629194141,9.45041473357678,0.730879150444109
"8",1,5.26666948078042,6.02221435787108,5.26666948078042,3.97298256241533,4.96053533985092,0.684356491805425
"9",1,2.12517760646574,3.87461474739887,2.12517760646574,4.53544877390901,3.08978289914828,0.685528292339012
"10",1,13.0913239163825,3.89227830172672,13.0913239163825,3.24162992389727,12.605290794228,0.711758888395272
"11",1,11.3468468647017,3.77227451697102,11.3468468647017,3.73068767197937,10.6765399577448,0.697753297961916
"12",0,6.61980420721488,6.61980420721488,8.13158536354227,7.43599934199858,8.37683319507278,0.530450502880673
"13",1,7.93771122542083,-1.66033785231222,7.93771122542083,0.0179752675492568,6.57959873821435,0.689835296169037
"14",0,1.13486980948348,1.13486980948348,9.4844026847634,1.31452752408583,9.73379722083754,0.723360448982446
"15",1,7.6962672687147,-1.30152525772208,7.6962672687147,-0.533158393389618,6.61511972789205,0.633739871993583
"16",1,9.43488971740195,3.78843685945383,9.43488971740195,3.60383582252737,8.93902049204531,0.692224552723531
"17",1,8.49521981750209,1.6688495772817,8.49521981750209,1.80784126369478,8.31562292632168,0.695837865202044
"18",1,5.47394522231029,1.96403017159332,5.47394522231029,0.808878985845481,6.66227027207784,0.658582466830336
"19",1,9.56111424969254,1.27786205675987,9.56111424969254,2.85210262330055,10.3069604495579,0.385173554414101
"20",1,6.00281858357031,0.28022913670175,6.00281858357031,-0.454699722908342,5.49369274402286,0.664659929797517
"21",1,2.65056302832864,0.192152718621953,2.65056302832864,0.421259405351908,3.24227963956674,0.631752658633138
"22",1,2.4953787150929,4.60483756876385,2.4953787150929,4.89227816516829,3.59350000792413,0.524569253062628
"23",1,11.2544107011837,2.56001301293161,11.2544107011837,2.07884612479184,11.0855940294989,0.627411141796188
"24",0,5.82981290352969,5.82981290352969,11.4634529215631,5.78283609396487,10.7644260576597,0.737248670770927
"25",1,9.0196959839815,3.16626773307015,9.0196959839815,2.37329475059139,8.6442210384158,0.666431088034019
"26",0,1.87109050396994,1.87109050396994,7.4225461021428,0.825611114192944,6.72325495046112,0.675008515102336
"27",1,8.20227225404425,2.65524345236411,8.20227225404425,2.6417553693849,9.83774402073303,0.542940465646511
"28",1,8.08599563573319,2.48417367122992,8.08599563573319,1.28623445197197,8.65475023539734,0.695056429060671
"29",1,4.02093967114583,15.3844009292927,4.02093967114583,14.9596206701386,2.8101700069483,0.465929333321979
"30",1,9.6502305287231,2.53304334519217,9.6502305287231,2.12379189642715,8.91443211376381,0.687132954033839
"31",0,-0.6132380323707,-0.6132380323707,8.30139038636499,0.726951757373955,6.49120799527672,0.655889007131101
"32",1,8.65464422328643,2.2971031718032,8.65464422328643,2.52602053326382,6.46682382106801,0.67659726226539
"33",0,2.74217645142082,2.74217645142082,10.5970385777603,2.33452329440941,9.27012204013516,0.657889850783158
"34",0,1.7269243139428,1.7269243139428,7.53308573972304,1.24609665777656,7.59621041848158,0.67594310503865
"35",1,8.12050383114069,-0.74271651093676,8.12050383114069,0.0752061337585759,6.93700886403419,0.650357319123681
"36",1,2.13303817924808,2.33588755542943,2.13303817924808,1.69999276352284,1.74226933291928,0.693418516266174
"37",1,10.6025588261969,2.03075950695978,10.6025588261969,2.70127722301467,10.1012080894568,0.690380512377149
"38",1,7.76950732504743,-0.332470399573466,7.76950732504743,0.288721033861587,7.08563610177736,0.638410579079322
"39",1,10.9047840993125,5.61220243918177,10.9047840993125,4.50358647719145,10.1979671332913,0.659305860381903
"40",0,2.47748464492041,2.47748464492041,10.2035701947294,2.71803488391558,10.1294930589918,0.692605481039654
