"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",1,2.78107424240679,3.23227750080647,2.78107424240679,3.26478075755479,5.40432241278479,0.641260102602438
"2",0,7.77270600464436,7.77270600464436,-2.47393015370981,6.2896289669082,-2.23759567478943,0.599298118688653
"3",0,-2.89933478155922,-2.89933478155922,5.85271262344724,-2.52333668607707,6.66872122660151,0.692510743224141
"4",1,-1.35132504093668,-6.35811861493181,-1.35132504093668,-5.66804668460523,-1.27307041531012,0.574563272829445
"5",1,6.77638749978905,-4.28143740517023,6.77638749978905,-3.66622064968013,7.38244842171151,0.595050139080814
"6",1,6.7465831171268,3.00288925872198,6.7465831171268,1.88707791900809,7.27474359759909,0.609674856974688
"7",0,-7.03421432756892,-7.03421432756892,2.8069436101542,-8.82801235217043,4.79566173806299,0.640446377566749
"8",1,3.54670408456526,-0.00204219541594741,3.54670408456526,0.896955123436463,2.35468657459984,0.622798382921916
"9",0,0.204412931509544,0.204412931509544,4.11378522136318,0.488415560211247,4.71605243369573,0.590182329093453
"10",0,5.07754181034779,5.07754181034779,-4.71042111137274,4.39361345834069,-5.16868639742471,0.603293401991592
"11",1,6.22815427042123,1.40783569961741,6.22815427042123,1.87869895472677,7.02320113929079,0.663919665951854
"12",0,-7.96650936897754,-7.96650936897754,5.13719040948698,-10.2683916258944,5.17851615960861,0.751279513030565
"13",1,8.39499684592502,3.3123493278391,8.39499684592502,2.1483030048281,6.31671355470888,0.621721915609407
"14",1,5.71192340934274,-12.4245355536075,5.71192340934274,-11.7984476659358,5.70114782664328,0.664887175218111
"15",1,4.09821555778308,-6.12778101499474,4.09821555778308,-5.29990560752126,5.11198116192619,0.679214794563158
"16",1,4.0931150212459,-4.02258973545533,4.0931150212459,-4.81624749968304,3.59759643595148,0.669199017437244
"17",0,2.96755133370228,2.96755133370228,8.50820928646971,1.46657441010366,8.34343078219043,0.623838245644956
"18",0,-2.3142423688213,-2.3142423688213,5.0461265856023,-1.70678241442653,4.02081296683733,0.615627052463018
"19",1,-0.1285424017349,2.51256533311155,-0.1285424017349,1.08196476127578,1.29304491477994,0.734935829799751
"20",1,12.789882966938,-3.64741723665839,12.789882966938,-3.62348231057721,11.9957915627536,0.662816763910112
"21",0,-2.22126971473819,-2.22126971473819,0.509246424398182,-2.60713038412013,0.959077914457661,0.618282233613435
"22",1,3.64943787087931,-13.2300781796825,3.64943787087931,-11.4244471684982,3.61849860225225,0.654472174287331
"23",0,-6.14102421018675,-6.14102421018675,1.74110334357292,-6.64318709656991,1.1508087099772,0.680080674898131
"24",0,-3.69397666825087,-3.69397666825087,9.26237797630607,-6.43803514549039,10.4150700539326,0.691962571640841
"25",0,10.1419385894802,10.1419385894802,12.7921854250142,9.50391189478602,11.8889354400153,0.661751234333387
"26",1,16.2953691951564,3.93103999748912,16.2953691951564,3.15145972388057,14.5920541750372,0.664522483923146
"27",1,2.74870887735055,1.2070388321133,2.74870887735055,3.11904160422901,2.59714609719718,0.687208292059349
"28",0,-1.30196273064626,-1.30196273064626,7.18058115527958,-1.67132960317116,8.12760600567456,0.640209561630495
"29",1,3.00361802970615,1.81156229844993,3.00361802970615,0.800747768980304,2.49952323527655,0.747070875780711
"30",0,3.61189077107095,3.61189077107095,8.72821534211425,3.01760286610708,8.76437707844931,0.64446622077439
"31",0,-0.0787326428454286,-0.0787326428454286,6.94971266221006,-1.01246280268159,6.86078920241749,0.635494166707598
"32",0,-3.33126409364803,-3.33126409364803,-5.98673188031006,-3.32185796554422,-5.05243367113664,0.510454373263038
"33",1,3.47069067998901,11.1909851432185,3.47069067998901,9.84584447373691,3.91937239804615,0.63621971079697
"34",1,5.95226417159612,5.68289823072388,5.95226417159612,5.34156504105936,5.49396548856683,0.64956398578617
"35",1,2.38465783112384,-6.13865648905023,2.38465783112384,-6.01268091707104,1.98623087809836,0.660626293835392
"36",0,3.87787415323868,3.87787415323868,3.34332342061441,4.00109463926096,3.67684959101238,0.512777689634568
"37",1,3.17289103565571,6.44550665943618,3.17289103565571,6.86984881160797,3.87411855782572,0.655228616574453
"38",0,8.91276944670642,8.91276944670642,2.99394883403118,7.57922026602509,2.30828333105186,0.655368260005365
"39",0,3.72098983808781,3.72098983808781,0.872708184769907,4.25213148766359,0.0949215867366346,0.664390712987619
