"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,51.3915472780634,51.3915472780634,35.1264211106627,50.5099672694376,32.9286651661231,0.309971991573264
"2",0,40.689545223755,40.689545223755,30.4427561380629,39.9124762301822,30.9798351008848,0.279249623693494
"3",1,41.5905902599714,36.0368760648284,41.5905902599714,36.63982281789,41.0169711100958,0.319012859833047
"4",0,40.234786963988,40.234786963988,33.2392953782576,41.2905732107897,33.427266324985,0.319765885239375
"5",0,34.3800589783326,34.3800589783326,40.030071776308,33.0583760765999,38.636120226569,0.300854001359326
"6",1,34.9013604867782,37.2887808881054,34.9013604867782,35.3745989087409,36.6066661987309,0.290388608845679
"7",1,44.6764100886415,40.5243308709841,44.6764100886415,39.5824355238832,47.204659651157,0.329833351315938
"8",0,35.3230120809244,35.3230120809244,44.6245797799674,33.6514534563088,42.2962944391171,0.33271379014454
"9",0,39.1582773429724,39.1582773429724,37.5672201676065,39.1752335019783,37.9167420392741,0.349308637296985
"10",0,34.7819957162999,34.7819957162999,43.1402227313679,35.4873759363237,43.8512705146074,0.430002623554271
"11",1,39.9381386397082,37.99586190445,39.9381386397082,37.821905021718,41.8089642393835,0.346187048391786
"12",0,34.793436321818,34.793436321818,38.2837952899442,36.5422632431013,38.5561750541038,0.352281021485125
"13",0,40.5676435981636,40.5676435981636,41.1358104726833,39.450235268058,43.0178526461534,0.427614348372727
"14",0,41.3604092127851,41.3604092127851,40.9420151257164,41.2585356281471,42.2217063989649,0.511041160837117
"15",0,37.0284710048889,37.0284710048889,37.7358098834544,37.0455243608106,37.8307106760566,0.319459419407235
"16",1,41.0997092278605,37.1622810723706,41.0997092278605,35.346963353076,40.4476325006383,0.35324107116283
"17",0,35.3002100749152,35.3002100749152,45.188583286204,35.488495571321,44.7650414339065,0.416370430090728
"18",0,33.4723467990936,33.4723467990936,40.848811966299,33.9752034126202,41.0260712769061,0.353690201605277
"19",0,41.430232558877,41.430232558877,37.2286192913176,42.0721124009084,36.0057629608458,0.344597743183113
"20",0,37.6342931688774,37.6342931688774,40.1404913790758,37.3821534369328,40.6327070922695,0.349072839289119
"21",1,41.1303232704332,36.303225231393,41.1303232704332,35.4373826702892,39.7900835053128,0.343862851363214
"22",0,37.8579983076212,37.8579983076212,39.9071612273811,37.069064763948,41.0631073664967,0.354183640362731
"23",0,31.7752559137177,31.7752559137177,47.1142807184819,30.9973858461563,46.4038807059197,0.202677031694375
"24",0,38.1246586191046,38.1246586191046,41.5167925129607,35.1956306942982,40.4233165036015,0.354360153765213
"25",0,26.200611220228,26.200611220228,47.9818813758567,27.5773245229997,49.3004525833184,0.132829370692598
"26",0,38.079777261558,38.079777261558,46.2804459539313,37.2203972565178,45.3311549107705,0.423014773427677
"27",0,36.087720868539,36.087720868539,41.8947677167919,35.8138152620192,41.0337155993591,0.370622389525398
"28",0,30.9710315554337,30.9710315554337,40.5442921102002,32.8213079568429,41.5431353251155,0.333199192513882
"29",0,43.1834876646461,43.1834876646461,35.1818442253218,41.9710106377751,34.326518885271,0.348249551934463
"30",0,32.9715381311253,32.9715381311253,40.5608081575334,33.8932031442303,41.079853632242,0.353347533063296
"31",0,34.7035626482693,34.7035626482693,44.66770489392,34.1039122894684,43.4378621507512,0.330518159397092
"32",0,31.8061536235381,31.8061536235381,42.487665279754,31.9765726720264,42.6518084326874,0.351550023786247
"33",0,40.539155495635,40.539155495635,44.7877163390639,38.7626000649457,45.4916440561273,0.427614348372727
"34",1,41.4177637922468,32.4065398097073,41.4177637922468,32.4703138022669,42.1838938489734,0.30880163884379
"35",0,37.0738168953489,37.0738168953489,39.8990626235523,36.6540119945789,39.302257033461,0.317936647086693
"36",0,33.3527135545477,33.3527135545477,38.9709209804931,33.2254688631765,39.2265975589567,0.292417042474762
"37",0,44.5651663772916,44.5651663772916,37.2337391096953,43.4493326332159,38.2893217611962,0.378908280064095
"38",0,37.6145428182141,37.6145428182141,43.5103643709518,37.479778976241,44.185992219555,0.423175206804274
"39",0,38.1134411116463,38.1134411116463,41.8862511975032,37.6799626914625,41.8761711443553,0.423548712624045
"40",0,36.1698795492708,36.1698795492708,43.1767325205155,35.8346875005658,42.1541044306281,0.319471807502754
"41",0,41.3416184899828,41.3416184899828,63.6980013940657,42.0320564513501,63.0675005906795,0.507528838676348
"42",0,39.6117739388991,39.6117739388991,34.5863880542684,37.5095688163143,35.82598989727,0.317022024079689
"43",0,36.5489982296421,36.5489982296421,41.9779370845669,35.6685446254067,41.6318325036603,0.34796347532879
"44",0,37.1660578136763,37.1660578136763,46.4872391736547,36.440015826508,46.7275956291176,0.406071539911783
"45",0,36.9879238275086,36.9879238275086,33.5091111085468,37.1588716752775,33.3178696253182,0.282624175334654
"46",0,36.8419909627056,36.8419909627056,36.3807226896929,35.7944282998615,36.682564861172,0.317807930317149
"47",0,36.5355727075076,36.5355727075076,36.7664347306236,35.8571926636419,36.8052797607801,0.303708711974355
"48",0,38.7378822763588,38.7378822763588,48.5449954397931,38.7252634878145,46.820393697608,0.377349954484295
