"","z","y","y.0","y.1","mu.0","mu.1","e"
"1",0,3.15772731741586,3.15772731741586,7.44133576762315,3.89056346452065,5.71610839400229,0.451171749125769
"2",0,4.28124448897517,4.28124448897517,8.93731228823314,5.87084437762124,8.91357380262723,0.40391939308468
"3",0,7.62144693420193,7.62144693420193,8.91993027422506,7.00604015867176,10.0226755506285,0.517099501254329
"4",1,4.01563862234005,-1.82824048839147,4.01563862234005,-1.04608943092023,2.95277893135047,0.388094421738018
"5",0,-0.240268351330854,-0.240268351330854,5.29627799757143,-0.478071955022782,6.24606883870935,0.394038838093205
"6",1,1.67781578482713,0.413823716774607,1.67781578482713,-0.40281740701254,0.457133569924818,0.316538155672771
"7",0,0.655554354536752,0.655554354536752,-0.162680028744521,-0.565118902049567,1.04464127674026,0.319699812773987
"8",0,4.76814256066157,4.76814256066157,7.70547112487301,3.99384438014753,6.3835571413482,0.294205647316618
"9",0,1.91562302056543,1.91562302056543,3.90352186188736,1.59211987166385,3.3977470885853,0.355015247737307
"10",0,18.7728263245348,18.7728263245348,10.7998319732131,18.3011020361699,10.9776980836608,1.13146557960756e-09
"11",0,4.51623038793546,4.51623038793546,4.86446854585525,2.3812077447406,5.12782935236975,1.55286980474063e-09
"12",0,-2.97233654638693,-2.97233654638693,0.783316825235722,-1.18367303421122,0.175735148090782,8.54141923705653e-10
"13",0,-3.01821287266257,-3.01821287266257,-2.64648965208146,-3.48573585783355,-2.49573958147008,0.224096671820368
"14",0,-0.555270018143755,-0.555270018143755,2.87936273061415,1.65918959675442,3.99882722790935,7.04560197612939e-10
"15",0,13.9811779386135,13.9811779386135,9.15726009629645,14.7459196737789,8.29775454191003,1.20644746079653e-09
"16",0,1.01014475464744,1.01014475464744,-1.32462041808195,-0.875723535188979,-0.955144386738071,8.52208825314055e-10
"17",0,0.347020080539054,0.347020080539054,2.70049160820184,1.59211987166385,3.3977470885853,0.312494528435906
"18",0,6.65833473419703,6.65833473419703,8.83045292806218,5.39159370230059,10.1997242936398,0.27008461912959
"19",1,-1.09412457173967,-7.11496777722794,-1.09412457173967,-6.60041125066092,-1.96584932139172,0.266779257258925
"20",0,0.951960582142289,0.951960582142289,3.85970899674068,1.18016855803156,3.6545373148047,0.348036604835887
"21",1,0.425592554149121,-4.28128969481476,0.425592554149121,-3.61646008530088,1.0473486060462,0.264199180131453
"22",0,-3.1992991661604,-3.1992991661604,2.90530941425415,-1.7136272694171,2.64643594503146,0.228335840258982
"23",0,0.364877485369304,0.364877485369304,3.78665768310778,0.82950519747695,4.58185299110812,1.17976669441118e-09
"24",0,3.93274055453772,3.93274055453772,7.14938292588351,4.9401362925371,7.14815679327146,1.10961074345087e-09
"25",0,14.5394454343512,14.5394454343512,5.1078122666806,14.4001580784337,6.94045796254441,1.10476978176801e-09
"26",1,6.21338658184456,2.51628217463918,6.21338658184456,2.44516486529159,5.46187198051222,0.233814306551516
"27",0,11.9551315832349,11.9551315832349,5.75765965937956,11.9113684397624,4.36015840023093,0.254553211963177
"28",0,0.0277035753686379,0.0277035753686379,3.67286542783944,0.661698911179877,4.10899894608572,0.255564323246124
"29",0,7.06733437917911,7.06733437917911,-2.14441043472592,7.08458305840655,-3.95823671991372,1.01647981192975e-09
"30",0,3.71093737767217,3.71093737767217,6.21164108016702,4.55144206495699,6.31222021418148,0.349787820212929
"31",1,1.63954185703269,-0.235171758916039,1.63954185703269,0.351668749179348,2.14654654028091,0.244088805324773
"32",0,3.36283875982842,3.36283875982842,8.74036937451757,3.45398435715085,7.66882938592584,0.447533069998133
"33",0,-3.73850392004567,-3.73850392004567,0.241247626666953,-2.83057305121988,-1.13376551917995,0.262470187327674
"34",0,11.8782265782787,11.8782265782787,2.31348251349979,12.7324715971392,3.44152728265172,0.240800337648077
"35",0,0.991802220452465,0.991802220452465,8.38967131567528,2.80331601010626,9.46062186262533,1.67317529310385e-09
"36",0,4.77803244447728,4.77803244447728,8.78546215258071,4.81454143882481,9.83810224538293,0.375912604607982
"37",0,1.84673376304354,1.84673376304354,0.933403725129413,1.71327865455372,1.03694591722402,1.06900122034478e-09
